site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,match_quality,site_review_reason,demographic_coordinate_source,is_strong_or_probable_match,has_all_selected_demographics,is_recommended_for_initial_model,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,repollution_positive,log1p_repollution_kg_per_day,previous_total_weight,days_between_visits,previous_visit_month,previous_visit_season,latitude,longitude,coastline_cleaned,width_length,road_network,tourist_business,orientation,sediment,wind_speed_previous,Pct_Age_15_34,Youth_Dependency,Avg_Household_Size,Unemployment_Rate,UrbanRural_Class,Daytime_Population_Pressure
2365,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 212,2021-06-01,2021-06-01,2021-08-10,2021-08-11,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,175.0,2.5,75.0,225.0,1,1.252762968495368,0.0,70,6,Summer,39.987167,25.269889,,,,,North,Rocky,2.0,0.2401868080421129,0.2213734378212094,2.4659255295959417,13.9,Rural,0.0232558139534883
2365,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 65 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 65 (2),2021-08-10,2021-08-11,2024-11-04,2024-11-04,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,175.0,1181,8,Summer,40.252344,24.282775,440.0,6389.0,1.0,0.0,East,Pebbles,0.0,0.1806202060396955,0.0068416404836077,2.395813146296616,16.1,Rural,0.0079617834394904
2365,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 26,2024-11-04,2024-11-04,2025-03-10,2025-03-10,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,126,11,Fall,40.224806,24.216278,,,0.0,0.0,ΔΥΤΙΚΗ,Pebbles,2.5,0.1757767046466597,0.0067091413570964,2.395813146296616,12.8,Rural,0.0145521333710087
2366,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 213,2021-06-01,2021-06-01,2021-08-10,2021-08-11,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,161.0,2.3,69.0,206.99999999999997,1,1.1939224684724346,172.0,70,6,Summer,39.9875,25.256861,22.0,3453.0,0.0,0.0,North,Pebbles,2.0,0.2401867094081305,0.22137358603645,2.4659255295959417,13.9,Rural,0.0232558139534883
2367,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 214 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 214 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 214 (3),2021-06-01,2021-06-05,2021-08-11,2021-08-12,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,575.0,8.582089552238806,257.46268656716416,772.3880597014925,1,2.259895684298995,484.0,67,6,Summer,39.986713,25.261278,334.0,3015.0,1.0,0.0,North,Mixed,2.0,0.2401867072092641,0.2213735519969528,2.4659255295959417,13.9,Rural,0.0232558139534883
2367,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 67 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 67 (2),2021-08-11,2021-08-12,2025-03-08,2025-03-09,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,754.0,0.5782208588957055,17.346625766871167,52.0398773006135,1,0.45629817390739663,575.0,1304,8,Summer,40.257061,24.279728,317.0,4635.0,1.0,0.0,East,Pebbles,0.0,0.180620220943049,0.006841654949371,2.395813146296616,16.1,Rural,0.0079617834394904
2367,ΧΑΛΚΙΔΙΚΗ,,ΆΘΩΣ ΠΑΡΑΛΊΑ 239 (1) | ΆΘΩΣ ΠΑΡΑΛΊΑ 239 (2),2025-03-08,2025-03-09,2025-05-07,2025-05-07,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,263.0,4.4576271186440675,133.72881355932202,401.18644067796606,1,1.6970141016386888,754.0,59,3,Spring,40.257056,24.279861,188.0,2623.0,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Sand,2.0,0.1725548227755851,0.0065392553386167,2.395813146296616,11.7,Rural,0.013286219081272
2368,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΚΌΤΣΙΝΑ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 215 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 215 (2),2021-06-02,2021-06-04,2021-08-12,2021-08-12,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,593.0,8.594202898550725,257.82608695652175,773.4782608695652,1,2.261159051339749,767.0,69,6,Summer,39.944417,25.276667,1555.0,20510.0,1.0,1.0,North,Mixed,2.0,0.2401866266565608,0.2213736519279309,2.4659255295959417,13.9,Rural,0.0232558139534883
2368,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 68 (1),2021-08-12,2021-08-12,2021-08-26,2021-08-26,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,245.0,17.5,525.0,1575.0,1,2.917770732084279,593.0,14,8,Summer,40.259086,24.278442,61.0,,0.0,0.0,East,Pebbles,4.0,0.1806202232481361,0.0068416606961662,2.395813146296616,16.1,Rural,0.0079617834394904
2368,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 68 (2),2021-08-26,2021-08-26,2025-03-10,2025-03-10,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,271.0,0.2097523219814241,6.292569659442725,18.877708978328172,1,0.1904156460789294,245.0,1292,8,Summer,40.259083,24.278306,44.0,1098.0,0.0,0.0,East,Pebbles,0.0,0.1806202251895288,0.0068416604350575,2.395813146296616,16.1,Rural,0.0079617834394904
2369,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 216 (1),2021-06-03,2021-06-03,2021-06-17,2021-06-17,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,514.0,36.714285714285715,1101.4285714285716,3304.285714285714,1,3.630038954091003,1015.0,14,6,Summer,40.01375,25.381556,621.0,6867.0,1.0,0.0,North,Mixed,0.0,0.2401867112141511,0.2213736747652803,2.4659255295959417,13.9,Rural,0.0232558139534883
2369,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 216 (2),2021-06-17,2021-06-17,2021-08-13,2021-08-13,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,193.0,3.3859649122807016,101.57894736842104,304.7368421052631,1,1.4784096500276962,514.0,57,6,Summer,40.01375,25.381639,187.0,,1.0,0.0,North,Mixed,0.0,0.2401867106204137,0.221373669879068,2.4659255295959417,13.9,Rural,0.0232558139534883
2369,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 69,2021-08-13,2021-08-13,2025-05-16,2025-05-17,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,343.0,0.25,7.5,22.5,1,0.22314355131420976,193.0,1372,8,Summer,40.281236,24.265858,190.0,5845.0,1.0,0.0,East,Pebbles,4.0,0.1806202042548088,0.006841676414096,2.395813146296616,16.1,Rural,0.0079617834394904
2370,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 217,2021-06-04,2021-06-04,2021-08-13,2021-08-13,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,128.0,1.8285714285714283,54.857142857142854,164.57142857142856,1,1.039771788645176,0.0,70,6,Summer,39.985944,25.266806,,,,,North,Rocky,4.0,0.2401867209560282,0.2213733973466372,2.4659255295959417,13.9,Rural,0.0232558139534883
2370,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (1),2021-08-13,2021-08-13,2021-11-03,2021-11-04,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,222.0,2.707317073170732,81.21951219512195,243.65853658536588,1,1.3103084541419687,128.0,82,8,Summer,40.317111,24.205383,488.0,,0.0,0.0,North,Mixed,4.0,0.1806202333804558,0.0068415638398178,2.395813146296616,16.1,Rural,0.0079617834394904
2370,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (2) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 70 (3),2021-11-03,2021-11-04,2024-11-26,2024-11-26,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,222.0,1118,11,Fall,40.317111,24.205383,545.0,8221.0,0.0,0.0,North,Mixed,2.0,0.1806202333804558,0.0068415638398178,2.395813146296616,16.1,Rural,0.0079617834394904
2371,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 218 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 218 (2),2021-06-04,2021-06-05,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,215.0,70,6,Summer,39.981194,25.265639,681.0,7165.0,0.0,0.0,North,Mixed,4.0,0.2401866224417075,0.2213736722078151,2.4659255295959417,13.9,Rural,0.0232558139534883
2371,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 71,2021-08-14,2021-08-14,2025-05-07,2025-05-07,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,40.0,0.0293685756240822,0.8810572687224669,2.643171806167401,1,0.028945580885077694,0.0,1362,8,Summer,40.138558,24.291061,,,,,West,Pebbles,3.0,0.1806202009547495,0.0068415624366018,2.395813146296616,16.1,Rural,0.0079617834394904
2372,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 219,2021-06-05,2021-06-05,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,70,6,Summer,39.97425,25.261806,,,,,North,Sand,2.0,0.2401865861177481,0.2213736997727304,2.4659255295959417,13.9,Rural,0.0232558139534883
2373,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΥ ΕΡΜΌΛΑΟΥ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 220,2021-06-05,2021-06-05,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,70,6,Summer,39.970972,25.264028,,,,,North,Sand,2.0,0.2401866192943252,0.2213737022000649,2.4659255295959417,13.9,Rural,0.0232558139534883
2374,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 221 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 221 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 221 (3),2021-06-05,2021-06-07,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,187.0,2.75,82.5,247.5,1,1.3217558399823195,414.0,68,6,Summer,39.961389,25.268056,311.0,4278.0,1.0,0.0,North,Mixed,2.0,0.2401866337819044,0.2213736077852319,2.4659255295959417,13.9,Rural,0.0232558139534883
2375,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 222,2021-06-06,2021-06-06,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,69,6,Summer,39.965806,25.263722,,,,,North,Sand,0.0,0.2401866332781764,0.2213736327315664,2.4659255295959417,13.9,Rural,0.0232558139534883
2376,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 223 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 223 (2),2021-06-06,2021-06-07,2021-06-13,2021-06-13,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,40.0,6.666666666666667,200.0,600.0,1,2.03688192726104,349.0,6,6,Summer,39.958722,25.271194,596.0,15041.0,1.0,0.0,North,Pebbles,0.0,0.2401866124164435,0.221373666937488,2.4659255295959417,13.9,Rural,0.0232558139534883
2376,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 223 (3),2021-06-13,2021-06-13,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,40.0,62,6,Summer,39.958417,25.271444,248.0,,0.0,0.0,North,Pebbles,2.0,0.2401866153967916,0.2213736733685012,2.4659255295959417,13.9,Rural,0.0232558139534883
2377,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 224 (1),2021-06-07,2021-06-07,2021-06-13,2021-06-13,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,15.0,2.5,75.0,225.0,1,1.252762968495368,230.0,6,6,Summer,39.957,25.277528,136.0,3319.0,0.0,0.0,North,Mixed,0.0,0.2401866155233193,0.2213736800471643,2.4659255295959417,13.9,Rural,0.0232558139534883
2377,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 224 (2),2021-06-13,2021-06-13,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,15.0,62,6,Summer,39.956639,25.277611,140.0,,0.0,0.0,North,Mixed,2.0,0.240186619840322,0.2213736850787605,2.4659255295959417,13.9,Rural,0.0232558139534883
2378,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 225,2021-06-08,2021-06-08,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,316.0,67,6,Summer,40.01,25.389111,366.0,6926.0,1.0,0.0,North,Mixed,5.0,0.2401866930702854,0.2213735603350311,2.4659255295959417,13.9,Rural,0.0232558139534883
2378,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 78,2021-08-14,2021-08-14,2025-05-16,2025-05-17,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,289.0,0.2107950401167031,6.3238512035010945,18.97155361050328,1,0.1912772017882745,0.0,1371,8,Summer,40.168222,24.273694,,,,,West,Pebbles,3.0,0.1806201222842798,0.0068416160254244,2.395813146296616,16.1,Rural,0.0079617834394904
2379,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 226,2021-06-10,2021-06-10,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,1138.0,65,6,Summer,39.793639,25.304083,730.0,14104.0,0.0,0.0,South,Pebbles,5.0,0.2401867734287348,0.221373366873138,2.4659255295959417,13.9,Rural,0.0232558139534883
2379,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 79,2021-08-14,2021-08-14,2025-04-05,2025-04-05,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,128.0,0.0962406015037594,2.8872180451127822,8.661654135338347,1,0.09188669135280401,0.0,1330,8,Summer,40.153347,24.28475,,,,,West,Pebbles,3.0,0.1806201528811382,0.0068415994186437,2.395813146296616,16.1,Rural,0.0079617834394904
2380,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 227,2021-06-11,2021-06-11,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,64,6,Summer,39.838111,25.084472,,,,,South,Pebbles,5.0,0.2401866219771111,0.2213735489120282,2.4659255295959417,13.9,Rural,0.0232558139534883
2381,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 228,2021-06-11,2021-06-11,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,56.0,64,6,Summer,39.834111,25.085194,35.0,1226.0,0.0,0.0,South,Pebbles,5.0,0.2401866306349342,0.221373535983447,2.4659255295959417,13.9,Rural,0.0232558139534883
2381,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 81,2021-08-14,2021-08-14,2025-04-15,2025-04-15,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,43.0,0.0320895522388059,0.9626865671641792,2.888059701492537,1,0.03158543871980109,0.0,1340,8,Summer,40.156369,24.283875,,,,,West,Pebbles,3.0,0.1806201644055927,0.0068416212386118,2.395813146296616,16.1,Rural,0.0079617834394904
2382,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 229,2021-06-11,2021-06-11,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,93.0,64,6,Summer,39.835083,25.085056,206.0,1146.0,0.0,0.0,South,Rocky,5.0,0.240186627761246,0.2213735450082591,2.4659255295959417,13.9,Rural,0.0232558139534883
2383,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 230,2021-06-11,2021-06-11,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,64,6,Summer,39.836722,25.084444,,,,,South,Mixed,5.0,0.2401866260876045,0.2213735495072004,2.4659255295959417,13.9,Rural,0.0232558139534883
2384,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 231,2021-06-12,2021-06-12,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,896.0,63,6,Summer,39.940194,25.288417,767.0,8499.0,0.0,0.0,North,Mixed,4.0,0.2401866286779882,0.2213736072554576,2.4659255295959417,13.9,Rural,0.0232558139534883
2385,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 232,2021-06-12,2021-06-12,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,184.0,2.9206349206349205,87.61904761904762,262.85714285714283,1,1.3662536102364444,0.0,63,6,Summer,39.950583,25.282278,,,,,North,Mixed,4.0,0.2401866567044627,0.2213736706655353,2.4659255295959417,13.9,Rural,0.0232558139534883
2385,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 85,2021-08-14,2021-08-14,2024-11-04,2024-11-04,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,184.0,1178,8,Summer,40.193503,24.225175,120.0,2683.0,0.0,0.0,West,Pebbles,3.0,0.180620045805695,0.0068416673793012,2.395813146296616,16.1,Rural,0.0079617834394904
2386,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΕΡΜΌΛΑΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 233,2021-06-13,2021-06-13,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,191.0,62,6,Summer,39.962972,25.264556,368.0,5254.0,0.0,0.0,North,Sand,2.0,0.240186636823341,0.221373590043623,2.4659255295959417,13.9,Rural,0.0232558139534883
2386,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 86,2021-08-14,2021-08-14,2025-05-07,2025-05-07,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,124.0,0.0910425844346549,2.7312775330396475,8.193832599118943,1,0.08713373856824679,0.0,1362,8,Summer,40.200711,24.218694,,,,,West,Pebbles,3.0,0.1806201407795876,0.0068417298678654,2.395813146296616,16.1,Rural,0.0079617834394904
2387,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 234,2021-06-13,2021-06-13,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,16.0,62,6,Summer,39.95675,25.279333,15.0,813.0,0.0,0.0,North,Mixed,2.0,0.2401866307042775,0.2213736773310473,2.4659255295959417,13.9,Rural,0.0232558139534883
2388,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 235,2021-06-14,2021-06-14,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,475.0,61,6,Summer,39.792056,25.310333,670.0,10786.0,0.0,0.0,South,Rocky,5.0,0.240186794574883,0.2213733147014397,2.4659255295959417,13.9,Rural,0.0232558139534883
2388,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 88,2021-08-14,2021-08-14,2025-04-05,2025-04-05,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,128.0,0.0962406015037594,2.8872180451127822,8.661654135338347,1,0.09188669135280401,0.0,1330,8,Summer,40.203717,24.218183,,,,,West,Pebbles,3.0,0.1806200912739357,0.0068417417889206,2.395813146296616,16.1,Rural,0.0079617834394904
2389,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 236 (1),2021-06-14,2021-06-14,2021-06-27,2021-06-27,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,20.0,1.5384615384615383,46.15384615384615,138.46153846153848,1,0.9315582040049435,223.0,13,6,Summer,39.790278,25.317222,287.0,4166.0,0.0,0.0,South,Pebbles,5.0,0.2401866929117114,0.2213734288746756,2.4659255295959417,13.9,Rural,0.0232558139534883
2389,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 236 (2),2021-06-27,2021-06-27,2021-08-14,2021-08-14,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,20.0,48,6,Summer,39.790278,25.317222,154.0,,0.0,0.0,South,Mixed,5.0,0.2401866929117114,0.2213734288746756,2.4659255295959417,13.9,Rural,0.0232558139534883
2389,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 89,2021-08-14,2021-08-14,2025-04-11,2025-04-11,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1336,8,Summer,40.209472,24.220528,,,,,West,Pebbles,3.0,0.1806201115515368,0.0068416805093353,2.395813146296616,16.1,Rural,0.0079617834394904
2390,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 237,2021-06-15,2021-06-15,2021-08-15,2021-08-15,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,84.0,61,6,Summer,39.805972,25.291611,625.0,5718.0,1.0,0.0,South,Mixed,4.0,0.2401867519553928,0.2213733192226085,2.4659255295959417,13.9,Rural,0.0232558139534883
2390,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 90,2021-08-15,2021-08-15,2025-04-04,2025-04-04,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1328,8,Summer,40.214025,24.221486,,,,,West,Pebbles,4.0,0.1806200852117232,0.006841646678974,2.395813146296616,16.1,Rural,0.0079617834394904
2391,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 238 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 238 (2),2021-06-15,2021-06-16,2021-08-15,2021-08-15,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,1125.0,60,6,Summer,39.802667,25.295722,386.0,3928.0,1.0,0.0,South,Pebbles,4.0,0.2401867568354988,0.2213734039077091,2.4659255295959417,13.9,Rural,0.0232558139534883
2391,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 91,2021-08-15,2021-08-15,2025-04-03,2025-04-04,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,318.0,0.2396382818387339,7.1891484551620195,21.56744536548606,1,0.2148196288672647,0.0,1327,8,Summer,40.215181,24.222433,,,,,West,Pebbles,4.0,0.1806200843967455,0.0068416363491972,2.395813146296616,16.1,Rural,0.0079617834394904
2392,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 239,2021-06-16,2021-06-16,2021-08-15,2021-08-15,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,262.0,4.366666666666666,131.0,392.99999999999994,1,1.6802069833223074,166.0,60,6,Summer,39.800278,25.296778,258.0,5255.0,0.0,0.0,South,Pebbles,2.0,0.2401867655144967,0.2213734397144582,2.4659255295959417,13.9,Rural,0.0232558139534883
